AGN_name,RA,DEC,z,source,type,ALeRCE,prob_diff_top2,alert_offset,t0,te,tg,r0_g,r0_r,A_g,A_r,max_gap,peak_sigma_g,peak_sigma_r,excess_num_g,excess_num_r,delta_bic,flare_point_g,flare_point_r,flag_1,flag_2,flag_3,flag_4,flag_5,flag_6,flag_7,flag_8
J110951.33-021013.0,167.4638702,-2.1702907,,W,,,,,58658.5,46.7,5.8,13.71,31.68,74.86,140.25,330.1,3.25,3.8,1.0,2.0,-16.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J111044.91-045350.1,167.6871097,-4.8972645,,W,,,,,59922.8,1.3,12.3,42.54,89.72,24.02,72.36,188.3,3.47,3.79,1.0,4.0,14.4,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J111053.63-020032.7,167.7234397,-2.009108,,W,,,,,58834.6,7.8,2.9,29.1,67.95,35.71,59.64,183.3,3.86,2.81,2.0,0.0,-2.2,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J111106.83+155433.7,167.7784747,15.9093698,,W,,bogus,0.515,0.393,60285.8,2.0,20.6,59.34,125.32,37.12,73.72,155.3,3.02,3.36,2.0,3.0,-1.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J111150.51+770945.6,167.9604638,77.1626741,,W,,,,,58884.7,2.1,0.5,20.76,41.45,81.35,13.63,143.2,4.28,2.78,4.0,2.0,-14.6,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J111155.74+435513.7,167.9822365,43.9204719,,W,,,,,58508.5,0.7,2.6,62.94,132.85,55.38,31.46,155.2,5.09,3.37,2.0,3.0,30.8,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J111156.32+695620.7,167.9846548,69.939083,,W,,AGN,0.589,0.989,59273.8,0.2,2.2,44.1,50.27,65.64,38.01,147.2,2.78,3.17,1.0,5.0,22.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
J111158.82+703121.7,167.995084,70.5226965,,W,,,,,58506.5,3.3,0.8,40.54,91.08,39.5,30.75,147.2,3.77,3.02,5.0,3.0,-4.7,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
J111244.98+735730.7,168.1874122,73.958532,,W,,,,,58739.1,33.9,27.1,11.73,22.7,60.72,41.19,173.3,4.28,2.95,1.0,3.0,-18.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J111312.21+215141.0,168.3008701,21.8613956,,W,,,,,59391.8,963.3,442.9,68.21,73.12,14.15,19.71,1012.6,3.14,2.67,0.0,0.0,-5.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J111313.74-051800.3,168.3072356,-5.3000895,,W,,,,,58839.9,0.0,11.2,32.23,81.31,28.98,39.77,188.4,3.24,3.73,0.0,2.0,3.5,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
J111323.53+190932.6,168.3480245,19.1590625,,W,,,,,60261.6,4000.0,110.2,17.86,18.5,11.84,12.19,218.3,3.6,4.15,0.0,1.0,-3.2,19.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J111421.39+174739.6,168.5891159,17.7943556,,W,,SN,0.144,0.46,58533.1,38.5,11.2,29.44,55.23,47.82,50.39,180.2,4.37,5.01,0.0,1.0,71.9,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J111432.28+522412.5,168.6345006,52.4034869,,W,,,,,58508.5,0.7,2.8,54.01,123.47,39.89,36.93,150.3,3.96,3.34,3.0,1.0,1.4,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J111440.20-082757.8,168.667491,-8.4660737,,W,,,,,59222.0,0.0,18.6,43.6,106.06,22.58,39.45,253.2,3.25,3.62,1.0,0.0,-6.3,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J111440.50-245231.0,168.6687352,-24.8752961,,W,,,,,59603.0,20.8,184.8,76.53,135.09,14.37,119.28,250.2,3.35,2.98,0.0,0.0,0.4,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
J111441.88+140050.1,168.6744968,14.0139153,,W,,,,,59994.3,0.0,89.0,37.9,57.15,11.02,18.24,172.3,3.32,3.77,1.0,2.0,27.1,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J111446.14+393955.6,168.6922589,39.665446,,W,,AGN,0.296,0.192,58834.3,9.1,1.0,111.19,245.86,39.75,81.12,222.1,3.09,4.45,1.0,2.0,10.3,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J111459.73+622003.8,168.7488765,62.3344116,,W,,SLSN,0.005,1.252,60336.1,373.7,158.9,45.93,49.85,41.66,51.44,154.2,3.63,5.14,0.0,0.0,15.7,28.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
J111601.02+465257.6,169.0042364,46.8826778,,W,,,,,58832.7,28.8,30.7,31.61,61.46,19.65,11.46,179.8,3.05,3.25,3.0,4.0,-2.8,6.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
J111617.91-102325.7,169.0746424,-10.3904768,,W,,QSO,0.15,1.312,58475.5,356.4,4000.0,81.83,115.19,45.39,44.07,251.2,3.14,2.7,0.0,0.0,-20.4,30.0,28.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J111626.50+353656.8,169.1104079,35.6157824,,W,,,,,58299.4,105.5,7.0,20.17,51.4,19.44,11.76,154.3,4.13,3.79,2.0,5.0,-9.6,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J111702.34+014354.3,169.2597639,1.7317487,,W,,,,,58879.6,2.7,0.1,48.88,76.13,57.77,172.11,177.3,3.43,3.09,1.0,3.0,-7.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J111703.30-214655.0,169.2637458,-21.7819559,,W,,,,,60013.2,7.1,127.9,23.26,28.78,64.42,23.17,358.0,3.31,3.46,0.0,0.0,-1.8,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J111707.32+173853.3,169.2804863,17.6481567,,W,,,,,60241.5,38.3,1.1,19.49,45.01,24.71,18.93,211.2,3.58,2.64,0.0,3.0,-6.5,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J111732.33+152456.8,169.3846963,15.4157784,,W,,,,,60199.4,35.3,36.5,21.69,54.98,79.84,20.03,172.3,3.96,3.47,2.0,5.0,-6.6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J111747.16+245939.1,169.4465107,24.9941997,,W,,,,,58429.3,2.2,6.3,61.1,112.32,25.16,32.46,185.4,2.89,3.42,2.0,2.0,0.8,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J111757.62+315615.0,169.4900952,31.9375022,,W,,,,,59358.2,0.1,4.1,37.01,78.67,33.71,9.88,152.3,3.34,2.98,3.0,3.0,-8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
J111831.14+521514.0,169.6297631,52.253913,,W,,,,,60519.4,57.1,121.5,19.61,39.77,2.86,121.03,313.1,3.4,6.71,2.0,0.0,-13.2,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
J111832.87-213724.8,169.6369723,-21.6235702,,W,,,,,59965.4,20.2,21.3,47.57,89.5,30.13,34.02,292.2,3.2,3.75,0.0,1.0,-5.7,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J111840.40+152227.1,169.6683145,15.3742079,,W,,,,,60260.8,117.4,0.6,48.25,87.28,3.67,35.98,158.3,3.46,3.09,1.0,3.0,-1.4,11.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
J111844.77+132051.4,169.6865264,13.3476262,,W,,,,,59972.3,0.0,22.0,58.22,107.89,30.19,46.03,171.3,3.67,3.65,0.0,2.0,2.1,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J111859.96-255701.2,169.7498148,-25.950351,,W,,,,,58950.2,2.7,93.4,45.69,46.72,32.51,26.17,325.1,3.73,3.13,0.0,0.0,-4.7,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J111908.18+240326.6,169.7841039,24.0573963,,W,,,,,60271.6,33.3,68.9,27.82,63.63,18.28,24.3,175.2,3.3,3.98,1.0,4.0,7.1,3.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
J111951.10+701318.3,169.9629328,70.2217609,,W,,,,,58890.6,0.6,4.6,17.1,20.83,26.69,18.16,165.6,5.26,3.61,2.0,2.0,0.8,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J111951.62-153617.6,169.9650937,-15.6048981,,W,,,,,59860.4,97.1,258.0,32.85,47.53,20.54,23.23,266.2,3.19,2.57,0.0,0.0,12.1,11.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J112003.64+081211.8,170.0151845,8.2032975,,W,,YSO,0.016,0.207,59957.5,148.9,265.8,317.23,963.37,76.56,326.78,171.3,2.73,2.45,0.0,0.0,-16.3,40.0,51.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
J112015.42+143809.1,170.0642456,14.6358812,,W,,,,,58845.6,0.5,4.5,102.64,203.42,85.2,253.56,202.2,3.5,3.26,1.0,1.0,-15.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J112015.62+562746.2,170.0650735,56.4628521,,W,,,,,58506.0,2.1,0.5,44.15,98.15,100.34,67.52,252.2,3.56,3.57,5.0,1.0,-11.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J112031.73+462656.7,170.1322117,46.4491035,,W,,,,,58802.9,21.9,0.0,27.9,75.09,17.55,0.0,172.3,3.86,3.65,2.0,5.0,-20.3,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
J112045.86+433223.1,170.191076,43.5397708,,W,,,,,59983.4,7.3,11.5,42.32,59.82,14.23,17.49,144.3,3.26,2.84,4.0,2.0,5.4,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J112051.05+614632.7,170.2127148,61.7757538,,W,,,,,58836.4,0.0,33.4,41.88,78.32,22.66,9.91,151.3,3.09,3.28,1.0,3.0,-16.9,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
J112124.09+424253.3,170.3503693,42.7148045,,W,,,,,58837.0,0.2,2.1,64.47,129.6,79.83,168.79,145.3,3.52,7.6,7.0,4.0,38.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
J112133.71+642356.8,170.3904719,64.3991322,,W,,,,,58534.4,11.5,24.6,20.07,47.36,14.45,16.83,174.3,4.24,5.2,0.0,2.0,0.5,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J112152.01-015653.7,170.4667129,-1.948256,,W,,,,,58833.6,7.2,2.1,111.42,200.33,40.75,70.19,183.3,2.78,2.78,0.0,0.0,-9.6,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
J112207.16+400347.1,170.5298319,40.0631047,,W,,,,,58836.4,1.5,4.4,19.53,58.67,30.6,16.34,148.3,3.85,3.81,4.0,4.0,-1.2,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J112213.27-162100.0,170.5553112,-16.3500163,,W,,AGN,0.276,0.658,59474.9,193.6,260.1,71.71,135.24,32.07,29.34,255.1,3.25,2.94,0.0,0.0,20.5,26.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J112219.12-221112.2,170.5796466,-22.1867365,,W,,SN,0.472,0.418,60304.5,449.2,0.0,48.38,106.14,26.44,26.79,306.2,2.73,2.59,1.0,0.0,8.1,13.0,19.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
J112222.61+405502.2,170.5942026,40.9172856,,W,,,,,58837.4,0.1,2.8,43.8,82.85,64.68,89.83,146.3,3.56,3.82,3.0,5.0,-2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J112243.26+435241.9,170.6802556,43.8783043,,W,,,,,58835.1,1.4,1.2,68.62,159.91,36.63,159.32,145.3,3.31,3.82,3.0,5.0,-10.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J112258.61-012452.7,170.7442006,-1.4146639,,W,,,,,58805.3,34.3,1.0,44.82,106.98,32.18,59.98,190.2,3.17,6.49,2.0,1.0,-0.2,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
J112302.60+461344.8,170.7608265,46.229115,,W,,,,,60075.1,655.9,105.3,12.12,26.73,19.44,16.81,255.7,3.49,3.74,0.0,3.0,6.4,27.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
J112322.79+582251.2,170.8449504,58.3809115,,W,,,,,60006.4,0.4,43.8,97.86,126.32,12.28,17.82,150.3,3.14,3.59,2.0,2.0,6.0,7.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
J112329.09+104847.2,170.871206,10.8131107,,W,,,,,60610.5,342.3,256.1,70.93,182.68,7.58,64.3,177.3,3.57,4.71,1.0,1.0,17.6,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
J112337.50+074311.4,170.9062465,7.7198587,,W,,,,,60430.5,37.6,147.2,19.01,24.72,10.29,24.09,186.2,3.28,3.94,0.0,1.0,11.8,15.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
J112354.15+431847.6,170.9756265,43.3132302,,W,,,,,59941.4,16.4,1.6,31.1,81.35,25.71,27.76,144.8,3.86,3.9,2.0,6.0,-4.4,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J112404.89+085518.4,171.0203787,8.9217791,,W,,,,,58643.1,99.2,2.9,13.17,18.67,22.21,18.27,247.2,5.62,3.73,0.0,0.0,19.8,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J112424.31+514936.0,171.101289,51.8266796,,W,,,,,60013.3,0.0,45.1,51.22,109.81,12.9,22.14,246.3,2.98,2.63,0.0,3.0,-4.5,6.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
J112426.50+173231.1,171.1103998,17.5419823,,W,,SN,0.249,0.586,60234.8,1800.1,1.7,20.13,43.46,11.08,17.04,184.4,4.8,4.99,0.0,0.0,30.4,21.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
J112430.85+511702.8,171.1285315,51.2841251,,W,,,,,59984.7,0.2,4.3,37.82,75.26,92.62,24.04,151.2,5.6,6.25,2.0,1.0,17.4,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
J112519.53+121441.6,171.3313883,12.2449028,,W,,,,,58849.4,0.0,19.9,37.21,83.75,44.11,32.16,209.2,3.93,3.57,0.0,3.0,1.1,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J112524.86+653208.9,171.3535856,65.5358104,,W,,,,,59642.3,483.4,4.2,9.87,12.42,15.3,10.57,534.2,3.24,4.05,0.0,0.0,-15.4,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J112604.80+104852.5,171.5200034,10.8145884,,W,,,,,60188.2,47.5,35.6,22.53,51.91,105.2,39.12,177.3,4.07,3.28,1.0,3.0,-8.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J112608.05-275422.2,171.533524,-27.9061841,,W,,SN,0.279,1.58,59285.4,18.9,9.6,30.39,42.17,27.81,40.27,358.0,2.77,3.36,0.0,0.0,21.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J112719.21+395914.1,171.8300337,39.9872555,,W,,,,,58814.6,20.9,0.0,32.68,68.68,25.93,59.86,206.0,4.23,6.11,0.0,2.0,-10.5,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
J112818.07+582215.2,172.0752841,58.3709023,,W,,,,,58507.9,1.2,2.6,59.73,106.77,29.94,44.82,150.3,3.65,3.13,4.0,5.0,-0.8,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J112825.74-105731.6,172.1072407,-10.9587822,,W,,,,,58775.4,171.8,125.3,13.01,15.7,18.37,24.35,649.2,2.73,3.0,0.0,0.0,20.1,4.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
J112904.24+400831.9,172.2676811,40.1422085,,W,,,,,58837.4,0.0,6.2,19.86,33.02,21.49,22.78,177.2,3.93,5.61,3.0,2.0,7.9,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J112923.19+171647.6,172.3466139,17.2798914,,W,,Blazar,0.072,0.261,59624.5,190.0,31.7,16.54,38.4,11.99,19.23,178.2,3.29,3.18,1.0,1.0,-4.7,12.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J112925.65+362836.5,172.3568949,36.4768188,,W,,,,,58833.4,3.3,0.3,38.35,98.78,28.34,42.85,198.1,5.92,5.02,0.0,2.0,32.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J113017.81-130621.5,172.5742134,-13.1059798,,W,,,,,59914.5,20.8,14.7,81.65,207.42,24.43,156.72,248.3,3.37,4.22,1.0,2.0,10.1,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
J113028.79+372921.9,172.6199762,37.4894266,,W,,,,,58833.6,14.9,16.5,42.98,115.98,35.09,27.1,805.9,3.05,2.27,0.0,0.0,1.5,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J113059.79+395832.1,172.7491164,39.9755948,,W,,,,,58837.4,0.1,2.4,76.75,151.16,183.64,152.64,145.3,5.38,4.3,2.0,4.0,32.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
J113124.04+152939.5,172.850156,15.4943146,,W,,,,,59962.8,8.1,31.5,30.21,53.47,18.53,19.14,160.4,3.08,3.12,2.0,2.0,-10.2,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
J113205.80+092155.3,173.0241744,9.3653659,,W,,,,,60248.6,4000.0,14.4,21.35,55.49,2.02,13.74,187.3,4.1,4.29,1.0,2.0,-8.5,8.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
J113208.76+450010.3,173.036514,45.0028683,,W,,AGN,0.757,0.13,60355.2,265.0,71.9,11.77,30.55,30.43,30.22,197.2,3.37,5.96,0.0,0.0,17.6,26.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
J113303.56+130238.3,173.264839,13.043983,,W,,,,,60247.5,4000.0,3.3,21.57,55.2,3.21,10.14,204.3,4.0,3.45,2.0,1.0,-10.9,16.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
J113315.12-222851.8,173.3129886,-22.481068,,W,,,,,58504.1,6.8,6.0,41.26,97.03,55.38,62.81,355.0,3.67,4.04,1.0,2.0,18.2,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J113319.62+584205.0,173.3317398,58.7014106,,W,,,,,59965.2,13.4,0.0,100.44,190.47,22.8,32.32,150.6,3.5,3.8,2.0,3.0,3.5,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
J113321.61-242320.2,173.3400471,-24.3889562,,W,,,,,58502.8,4.7,3.8,48.85,54.55,206.03,26.62,349.1,3.85,3.11,0.0,0.0,13.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J113336.75+580151.9,173.4031156,58.0310925,,W,,,,,58833.3,23.6,0.0,33.23,73.27,16.35,15.44,163.3,3.94,3.05,3.0,2.0,-17.6,4.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J113344.62-133256.3,173.435912,-13.5489942,,W,,QSO,0.173,1.873,59909.3,50.7,37.4,93.17,183.88,58.12,54.4,249.7,2.56,4.74,0.0,5.0,37.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J113354.23+410709.0,173.475968,41.1191705,,W,,,,,58837.4,0.0,3.1,23.45,52.62,118.3,68.01,255.2,6.71,6.56,0.0,2.0,82.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J113355.04+593415.6,173.4793509,59.5710257,,W,,,,,59983.5,0.7,2.3,26.4,56.2,87.4,20.44,149.7,5.65,4.97,4.0,5.0,8.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J113413.28+615053.3,173.5553445,61.8481591,,W,,,,,58890.2,0.8,2.9,12.49,25.73,28.32,35.27,183.3,3.33,3.27,3.0,4.0,-14.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J113434.56+350958.9,173.6439872,35.1663629,,W,,,,,58890.4,0.4,24.1,13.51,31.4,12.1,24.34,326.1,2.98,3.23,1.0,3.0,-7.7,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J113436.81+430229.7,173.6533578,43.0416083,,W,,,,,58809.7,23.8,0.0,43.23,86.73,31.83,59.07,208.2,3.4,5.4,3.0,2.0,-7.9,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J113443.60+701558.5,173.6816546,70.2662532,,W,,,,,58833.5,2.6,0.1,79.17,151.39,52.87,51.59,142.2,6.02,2.91,2.0,8.0,18.7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
J113511.60+230329.3,173.7983428,23.058139,,W,,,,,59303.6,0.1,4.5,28.13,45.37,72.87,69.75,190.4,3.2,2.94,2.0,1.0,5.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J113516.59+612237.4,173.8191383,61.3770655,,W,,,,,59937.6,19.8,0.3,63.23,130.92,30.04,48.34,150.6,3.99,3.35,4.0,2.0,-2.3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J113517.74+551214.0,173.8239066,55.2039108,,W,,,,,58836.0,13.6,6.3,36.39,66.67,18.82,46.85,170.3,2.71,4.55,3.0,3.0,2.6,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
J113518.62+175152.9,173.8275732,17.8647021,,W,,AGN,0.308,0.76,59716.3,174.4,98.8,25.93,73.17,29.33,22.07,172.2,4.25,3.57,0.0,0.0,27.3,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J113529.32+064648.8,173.8721493,6.7802343,,W,,,,,60251.4,4000.0,7.9,23.28,26.61,6.76,10.53,190.3,3.86,3.57,1.0,0.0,-11.0,18.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
J113534.54+124550.6,173.8939291,12.7640681,,W,,,,,60323.7,2.0,40.2,52.47,105.61,16.37,53.24,177.3,3.59,3.27,1.0,6.0,-7.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J113535.60+020507.1,173.8983252,2.0853282,,W,,,,,58837.5,0.0,19.4,46.28,101.46,64.45,17.2,182.2,3.14,3.63,0.0,1.0,-12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
J113629.33-214142.5,174.1222226,-21.695153,,W,,,,,59995.5,99.6,93.7,59.41,112.77,28.95,25.73,244.7,2.28,2.95,2.0,1.0,9.0,12.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
J113651.22+425922.4,174.2134325,42.9895614,,W,,,,,58823.4,18.3,7.8,53.39,94.19,22.18,38.28,144.3,3.63,4.04,1.0,1.0,-6.2,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J113659.73-023107.7,174.2488797,-2.5188296,,W,,,,,58837.3,0.2,3.8,56.13,106.21,102.16,72.11,197.3,5.25,4.94,0.0,0.0,48.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J113715.48+172549.4,174.314499,17.4304065,,W,,,,,59755.6,243.6,83.0,14.82,18.76,23.51,25.09,236.2,3.72,3.62,0.0,1.0,16.9,20.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J113736.36-041424.3,174.4014932,-4.2400921,,W,,,,,59154.3,0.4,54.3,24.61,59.97,68.6,26.92,213.3,3.14,3.81,1.0,1.0,-5.6,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J113739.82+542649.8,174.4159197,54.4471895,,W,,AGN,0.568,0.41,58423.2,21.7,0.9,28.34,46.8,31.74,33.35,186.3,6.2,5.0,1.0,2.0,102.6,7.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J113754.48+424535.0,174.4769909,42.7597268,,W,,,,,59996.3,0.0,70.9,76.05,205.67,11.87,20.47,145.2,3.57,3.63,4.0,0.0,-4.1,13.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
J113759.98+153842.4,174.4999184,15.6451208,,W,,,,,60235.0,15.4,46.4,17.57,37.91,50.42,38.75,194.4,3.35,6.36,0.0,0.0,22.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J113801.13+372213.2,174.5046972,37.3703336,,W,,,,,58837.4,0.0,2.4,52.82,104.84,144.81,99.03,149.3,5.82,5.68,0.0,2.0,40.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J113818.63+445249.5,174.577611,44.880442,,W,,,,,58859.2,0.0,40.9,67.26,124.7,16.96,34.64,816.9,3.11,2.65,0.0,0.0,0.6,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
J113848.43+102016.1,174.7018114,10.3378114,,W,,,,,58837.4,0.0,4.5,66.78,139.31,121.92,78.83,176.2,2.75,3.47,2.0,4.0,-7.6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
J113851.71+730223.3,174.7154773,73.0398189,,W,,,,,60020.2,0.0,40.9,36.93,70.62,36.55,40.59,157.1,3.86,4.0,1.0,3.0,11.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
J113946.39+335027.3,174.9432847,33.8409162,,W,,,,,58424.6,8.7,10.7,27.41,77.31,28.36,29.9,647.1,3.89,3.3,1.0,0.0,25.1,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J113955.10+152247.0,174.9795994,15.3797356,,W,,,,,60373.3,0.0,80.9,25.96,57.42,3.35,60.78,162.3,2.52,7.16,3.0,1.0,27.5,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
J114002.40+475644.5,175.0100127,47.9457116,,W,,,,,59940.2,448.7,400.9,29.77,44.57,17.96,20.29,156.3,3.58,3.56,0.0,0.0,7.1,56.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
