AGN_name,RA,DEC,z,source,type,ALeRCE,prob_diff_top2,alert_offset,t0,te,tg,r0_g,r0_r,A_g,A_r,max_gap,peak_sigma_g,peak_sigma_r,excess_num_g,excess_num_r,delta_bic,flare_point_g,flare_point_r,flag_1,flag_2,flag_3,flag_4,flag_5,flag_6,flag_7,flag_8
J023232.48-021515.1,38.13532375049847,-2.2542000965824847,0.405,DW,,AGN,0.184,0.215,60066.5,193.4,60.3,20.81,37.17,69.1,53.38,255.2,3.37,4.2,0.0,0.0,51.5,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J120139.08-020849.0,180.41282785577687,-2.146946285192161,0.247,D,,AGN,0.565,0.334,59975.4,171.4,75.1,44.45,124.14,42.04,37.3,191.3,3.45,3.37,0.0,1.0,100.6,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J145705.60-021911.4,224.2733140241812,-2.319850474866964,0.059,D,,SNIa,0.119,0.087,59419.5,82.9,3.5,30.69,49.25,190.46,210.57,190.4,6.78,7.85,0.0,0.0,581.8,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J114427.78-020440.7,176.11574279184333,-2.077994436931132,1.182,D,,QSO,0.078,0.194,58667.3,125.4,129.6,50.38,59.82,25.52,31.42,183.3,3.73,3.32,0.0,0.0,26.7,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J131302.71-020215.6,198.2612727487908,-2.0376929381435924,0.185,D,,AGN,0.38,0.336,60172.9,164.4,93.6,63.41,168.66,41.3,44.62,222.3,3.46,3.25,2.0,0.0,69.1,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J215030.90-020303.9,327.6287640027369,-2.0510893283914484,0.181,DW,,SN,0.668,0.121,60441.4,58.7,25.8,38.13,97.26,36.44,38.64,187.3,4.78,4.92,1.0,1.0,22.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J021014.28-014848.8,32.55950998248107,-1.8135644277354823,0.282,D,,SN,0.477,0.267,59809.5,167.5,261.4,57.09,128.19,62.53,60.63,198.3,2.85,3.04,0.0,0.0,19.7,40.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J032030.64-013512.4,50.12764614033552,-1.5867867746050528,0.201,D,,,,,59972.1,0.0,9.5,19.85,60.54,13.13,37.95,292.1,3.44,5.58,0.0,0.0,21.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J102155.58-012610.6,155.48159317645283,-1.436285385594289,0.094,D,,SNIbc,0.095,1.043,58807.8,51.1,4.8,155.19,310.46,90.74,190.04,175.3,6.37,5.66,0.0,0.0,188.8,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134846.61-013656.1,207.1942250187868,-1.6155995820153373,0.43,D,,,,,59163.1,170.3,99.8,17.69,23.95,22.12,15.97,306.2,3.52,3.38,1.0,0.0,10.4,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144713.36-013608.2,221.8056840725036,-1.602293720112477,0.292,DW,,AGN,0.653,0.051,59339.7,270.0,116.4,26.04,61.48,28.37,28.75,240.2,3.63,3.53,0.0,0.0,87.6,40.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J024724.84-012053.3,41.85348492489286,-1.3481645127226107,0.335,D,,,,,58513.7,0.2,17.4,16.54,50.99,18.65,14.26,267.2,5.15,3.65,0.0,1.0,24.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J041516.25-012205.1,63.81771936480667,-1.368100826865211,0.233,D,,AGN,0.501,0.075,60198.5,344.0,243.0,42.22,128.24,34.26,36.43,189.8,3.35,3.07,1.0,1.0,123.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J154759.08-005527.2,236.99615999148284,-0.9242461404899348,0.566,D,,QSO,0.091,0.275,60122.2,268.3,114.3,20.89,28.44,31.32,26.92,220.3,2.8,3.38,0.0,0.0,10.2,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J154300.89-003440.4,235.75369398689185,-0.577909684388946,0.31,DQW,,,,,59075.1,407.7,327.7,22.4,38.31,19.7,19.84,276.0,3.19,2.88,0.0,0.0,19.7,49.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J213214.95-003005.1,323.0623031815524,-0.5014325469253066,0.142,D,SN,SLSN,0.084,0.071,59419.2,42.0,84.7,34.1,68.24,52.71,87.32,183.3,3.94,4.4,0.0,0.0,158.3,36.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J220955.60-001512.4,332.4816796776027,-0.2534623502568036,0.18,D,,AGN,0.42,0.277,58474.1,176.6,186.0,37.02,91.43,22.07,24.14,181.3,5.75,3.33,0.0,0.0,88.5,34.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J223321.08-001352.9,338.33782879230915,-0.2313687988885861,0.213,D,,,,,59179.6,49.2,0.0,15.08,39.76,19.75,7.97,257.1,5.39,5.46,1.0,1.0,18.3,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J092635.42-000641.5,141.64758719994168,-0.1115485030824597,0.278,D,,,,,60305.5,28.0,384.8,23.83,64.0,18.55,21.72,181.3,3.76,5.48,1.0,0.0,54.1,23.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J153851.89+000025.7,234.71622809770284,0.0071484159101154,0.422,DQW,,AGN,0.348,0.049,59248.5,189.3,218.8,66.76,94.89,84.37,72.56,183.4,3.66,3.39,0.0,0.0,26.2,43.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J140505.94+001159.9,211.27473022463872,0.1999872631852014,0.264,D,,,,,60448.3,12.7,10.9,16.68,55.84,15.92,19.53,290.1,3.66,3.39,0.0,1.0,16.7,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J042922.72+003707.5,67.34466631501536,0.6187529524353825,0.097,D,,SLSN,0.051,0.138,58749.8,34.4,10.4,180.53,262.94,378.47,390.79,203.2,6.17,5.45,0.0,0.0,213.9,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J100238.67+005102.5,150.66110506404002,0.8506958018332659,0.785,DQW,,Blazar,0.39,0.013,59312.2,90.6,86.9,35.74,50.03,40.44,54.18,180.3,3.63,3.31,0.0,0.0,26.1,32.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J163009.85+010149.3,247.54104897615207,1.0303668316938677,0.473,D,,AGN,0.269,0.1,59713.1,527.9,326.8,18.16,30.97,35.46,34.8,211.3,2.68,3.54,0.0,0.0,16.0,110.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J132056.51+011422.6,200.23547021935528,1.239632778872567,1.644,D,,AGN,0.441,0.221,59304.1,0.6,6.7,35.97,44.0,43.38,55.25,222.2,4.38,3.23,0.0,1.0,14.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J081316.08+013120.0,123.3169863494507,1.522229965117437,0.489,DQW,,QSO,0.107,0.103,58353.5,418.3,130.5,68.78,66.08,70.77,56.82,162.3,4.22,3.18,0.0,0.0,24.0,39.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J102641.52+015229.2,156.67301738255154,1.8747859336957349,0.184,D,,AGN,0.249,0.141,59608.6,179.6,85.4,54.39,131.12,37.78,38.01,169.4,3.17,3.07,0.0,0.0,28.4,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J231416.39+021151.0,348.56827749501804,2.197501015309567,0.204,D,,,,,58437.4,0.3,3.4,26.87,73.24,19.38,55.15,217.2,3.49,4.34,1.0,1.0,15.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J150110.52+022334.2,225.2938499877125,2.3928366501832907,0.675,D,,,,,59529.8,225.7,51.6,11.49,14.68,26.41,32.31,239.2,3.73,4.56,0.0,0.0,37.8,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J023442.74+025335.1,38.678063254963234,2.8930928120322323,0.175,D,,Blazar,0.115,0.242,59118.4,13.3,10.2,33.68,85.4,24.21,26.12,256.3,5.09,4.28,0.0,0.0,59.1,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J123203.54+025608.9,188.0147500832149,2.935826259157106,0.462,DW,,AGN,0.111,0.095,59965.4,66.3,44.0,29.61,38.97,43.07,36.47,224.2,3.74,5.45,0.0,0.0,23.2,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J140309.81+025734.6,210.7908861127668,2.9596142141692376,1.359,DQ,,QSO,0.118,0.093,59675.4,408.2,161.5,47.77,78.8,64.24,67.18,177.2,3.26,2.95,0.0,0.0,32.6,51.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144906.21+025329.6,222.2758609126373,2.891564424194096,0.582,DQW,,QSO,0.362,0.32,59919.5,190.1,186.2,19.4,23.17,42.53,40.63,193.3,2.84,3.09,0.0,0.0,12.7,30.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J024156.60+030820.1,40.48584792488803,3.138933271308112,0.281,D,,Blazar,0.313,0.192,60101.6,297.3,349.9,17.44,31.35,49.69,45.62,256.3,2.85,3.04,0.0,0.0,17.0,61.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J160842.81+031836.8,242.17839301067,3.310242268044163,1.492,DW,,,,,59300.4,40.3,307.8,19.17,25.77,10.46,10.96,209.3,3.62,3.42,0.0,0.0,36.8,32.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J164438.07+031547.8,251.1586396570565,3.2632914926325047,2.825,DQW,,QSO,0.416,0.09,59187.9,935.5,254.4,31.94,52.25,20.72,34.96,157.8,3.35,3.82,1.0,0.0,63.5,155.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J024044.44+033349.6,40.18518519790854,3.563791775244854,1.064,DQ,,AGN,0.089,0.341,58502.1,130.5,136.8,22.1,31.8,24.01,25.35,256.3,3.34,5.52,1.0,0.0,21.1,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J082406.89+033855.8,126.02868968744929,3.64885235970301,0.395,D,,,,,58859.7,150.9,40.7,14.5,31.15,11.86,16.07,245.3,2.98,5.37,0.0,1.0,40.4,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J164626.04+035508.1,251.6085116466127,3.918942929006546,0.26,DW,,SN,0.761,0.063,60417.4,39.8,188.2,31.38,79.91,21.73,20.4,193.5,3.54,3.85,0.0,0.0,19.6,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J080949.22+040808.5,122.4550867634912,4.135717282071004,0.435,D,,SLSN,0.222,0.098,59294.7,120.8,22.1,12.01,15.03,40.42,42.17,312.2,2.82,3.36,0.0,0.0,98.8,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J154316.89+042642.8,235.8203754391469,4.4452408093276485,1.646,DQW,,,,,59447.2,0.0,4.0,23.49,26.81,17.83,38.57,304.7,3.94,5.37,0.0,2.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J020644.51+044049.3,31.68547636759057,4.680372710903073,0.216,D,,,,,60301.6,252.6,200.1,15.73,45.59,14.08,15.7,255.2,3.43,3.28,2.0,0.0,24.5,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J210129.23+044738.3,315.3718048781328,4.793985215305346,1.835,DQW,,QSO,0.788,0.173,59360.0,996.8,453.3,67.72,91.38,45.97,45.85,160.4,3.53,3.18,0.0,0.0,25.9,201.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J151041.34+045426.3,227.67224077004389,4.907324186178521,0.221,D,,Blazar,0.156,0.098,60065.3,385.7,101.6,38.44,114.63,26.65,25.49,170.9,3.02,3.06,1.0,0.0,84.9,52.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J221438.04+045506.9,333.6584896971011,4.918603738275422,0.507,DW,,,,,59365.5,168.6,487.4,15.32,27.32,12.78,13.12,202.8,3.92,3.38,0.0,2.0,19.6,93.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J160001.38+050932.3,240.00573954950428,5.15899310654102,0.188,D,,AGN,0.616,0.123,58944.2,43.7,177.3,42.08,94.19,24.61,22.08,148.9,4.76,4.14,0.0,2.0,19.3,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134317.51+052826.1,205.82295988119787,5.473918625642609,0.686,D,,,,,59237.9,118.8,119.7,14.11,20.58,13.84,13.99,231.2,3.35,3.72,0.0,0.0,22.1,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J210607.46+052404.5,316.53107330396176,5.401264360779912,1.702,DQW,,QSO,0.802,0.226,59455.6,133.1,31.3,39.1,42.46,15.08,19.35,168.3,3.46,3.46,1.0,0.0,14.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J082843.20+054501.2,127.1800169191151,5.750343107173267,0.376,DQW,,,,,60411.0,186.5,108.4,26.31,55.48,23.24,15.44,168.3,3.45,2.36,1.0,1.0,14.5,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J150627.72+054442.3,226.61549273495496,5.745084808213419,0.881,DQ,,,,,59442.2,61.3,63.7,11.42,12.94,12.39,12.36,296.1,3.03,3.23,1.0,0.0,20.8,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J155046.65+054434.6,237.6943814269372,5.74297069545202,0.245,D,,Blazar,0.245,0.136,59260.0,181.0,26.3,34.41,104.2,37.57,31.43,194.3,3.71,3.04,0.0,1.0,58.7,46.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J163418.03+054043.7,248.5751081674803,5.678820162515722,1.949,DQW,,QSO,0.705,0.045,58888.5,237.8,359.0,37.59,40.56,27.6,26.18,188.2,3.22,3.55,0.0,0.0,20.5,65.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J165005.43+054301.1,252.5226195224633,5.716972518899606,0.283,D,,,,,60268.3,63.9,144.3,38.08,77.56,21.28,22.85,193.5,3.6,3.29,0.0,2.0,17.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J080729.93+061717.5,121.874725150106,6.288203687277638,1.048,DQ,,bogus,0.412,0.298,59446.5,206.0,148.6,45.52,57.93,30.0,28.36,187.8,3.5,3.71,0.0,0.0,99.5,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J162426.59+061234.1,246.1107910207842,6.209481345663383,1.806,DW,,,,,60306.6,157.0,256.2,20.68,21.84,17.72,13.89,199.2,3.71,4.09,1.0,0.0,15.7,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J170815.84+061321.4,257.0659820081472,6.222618097320432,0.939,DQW,,,,,59242.5,848.4,815.4,14.33,22.06,23.7,29.15,135.4,3.63,2.74,1.0,0.0,11.2,211.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J021136.48+064604.1,32.90199866735261,6.767827319986981,0.421,D,,AGN,0.555,0.117,59623.2,12.2,249.1,27.39,44.81,37.22,33.21,223.3,2.75,3.35,1.0,1.0,12.5,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J021509.83+070952.2,33.79094911292199,7.164518753092774,0.427,DQW,,AGN,0.074,0.004,58533.5,494.4,34.2,28.45,65.32,318.3,389.08,213.3,3.6,2.97,0.0,0.0,344.1,52.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J104152.85+071621.4,160.47019091593708,7.272622801522727,1.049,DQW,,QSO,0.529,0.485,58882.9,121.1,135.5,63.12,86.58,50.59,44.93,169.3,3.82,3.15,0.0,0.0,25.3,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J140748.61+070733.8,211.9525442335945,7.126080335498458,0.14,D,,AGN,0.02,0.159,59344.0,267.9,53.5,61.23,138.66,67.79,64.91,177.2,3.52,3.47,0.0,0.0,204.1,36.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J022755.85+073436.6,36.98268991667543,7.576842507200718,0.98,DW,,QSO,0.319,0.109,59373.4,239.0,122.7,13.98,18.76,25.19,34.33,251.2,3.37,3.38,0.0,0.0,19.4,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J080013.90+081711.0,120.05791709762744,8.286394204449302,1.571,DQ,,,,,58618.2,0.0,289.7,21.02,28.42,11.26,12.24,174.3,3.48,3.79,1.0,1.0,27.6,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J084303.78+080816.6,130.76573145170792,8.137955353011742,2.497,D,,asteroid,1.0,2.282,58747.2,156.9,6.5,17.35,17.1,15.19,17.66,203.3,3.13,3.09,1.0,1.0,31.6,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J155146.08+081450.1,237.94198561845337,8.247263887563884,1.255,DQW,,QSO,0.635,0.128,59303.1,540.4,367.5,38.8,50.23,29.94,27.62,148.9,3.61,3.48,0.0,1.0,41.3,124.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J110619.60+083541.9,166.58168341328442,8.594975650777323,0.272,DQW,,AGN,0.532,0.259,59849.6,148.9,142.9,30.59,53.48,41.37,43.52,186.2,3.33,4.05,0.0,1.0,35.3,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134824.57+083143.3,207.1023864557168,8.528711649476053,0.397,DW,,AGN,0.293,0.152,58749.7,201.2,37.9,33.15,64.47,122.42,127.47,182.3,4.43,4.78,0.0,0.0,164.2,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J231408.90+083300.6,348.5370828052573,8.550173528232273,1.339,DQW,,AGN,0.469,0.015,58835.2,0.0,0.3,82.84,167.15,44.61,39.18,194.3,3.32,2.76,0.0,0.0,24.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J021121.05+084718.2,32.83769462606211,8.788393933300457,1.346,DQW,,,,,58712.7,72.9,341.0,14.85,21.18,14.2,49.97,258.2,4.48,4.56,1.0,1.0,73.9,39.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J085717.02+084646.3,134.32090314897133,8.779528731530736,1.668,DQ,,Blazar,0.074,0.099,58481.3,1.3,1.6,38.92,46.8,38.37,30.41,167.3,4.24,4.11,0.0,0.0,50.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134859.55+084646.7,207.2481169525544,8.779646148401293,0.224,DW,,AGN,0.159,0.145,58530.6,87.1,230.7,26.53,83.65,36.52,47.46,191.2,3.88,3.86,0.0,0.0,43.5,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J101845.01+100554.2,154.6875347530927,10.098406348728671,0.744,DQ,,QSO,0.216,0.139,58595.7,379.2,44.7,26.36,29.53,29.62,29.38,181.3,3.25,3.32,0.0,0.0,34.6,39.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J080227.47+101829.8,120.6144609252056,10.308287949976243,1.813,DQW,,QSO,0.784,0.169,59210.4,259.7,171.3,52.68,53.67,21.69,16.54,173.3,3.35,2.87,0.0,0.0,30.3,50.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J081926.32+101543.0,124.85968057413638,10.26196697721122,2.928,DQ,,QSO,0.172,0.055,58860.9,0.8,3.8,37.4,50.08,45.94,32.41,196.4,3.93,2.02,1.0,0.0,35.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J151010.65+102206.9,227.54438842851903,10.368585458925828,0.194,D,,,,,59054.6,17.0,8.7,52.23,132.31,32.97,39.99,146.3,4.15,3.87,1.0,1.0,40.8,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J214054.29+101930.3,325.22622758007526,10.325097274154963,0.367,D,SN,SNIbc,0.194,0.17,59421.9,49.9,5.1,39.07,60.71,78.22,154.43,172.3,5.84,6.82,1.0,1.0,180.9,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J224048.09+101355.8,340.200386895416,10.23217724286208,1.407,DQW,,QSO,0.726,0.178,59211.1,147.8,298.2,38.74,53.61,18.74,19.72,203.2,3.39,4.18,0.0,0.0,21.6,61.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J083017.68+102855.6,127.57364666139976,10.48211528498004,1.68,D,,,,,58480.5,8.4,1.4,15.5,18.89,45.76,53.98,254.1,7.14,7.03,0.0,0.0,163.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J221755.29+102707.4,334.48038201250915,10.452060457353484,0.853,D,,QSO,0.065,0.042,58707.2,301.2,341.5,12.85,11.28,18.05,24.66,299.1,3.19,3.77,0.0,0.0,14.4,44.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J151138.90+111509.8,227.91206316732365,11.252736830153172,0.28,D,,Blazar,0.133,0.054,58580.9,90.0,111.4,16.18,34.05,50.08,43.01,273.1,4.21,4.49,0.0,0.0,49.6,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J081047.27+113116.0,122.6969494697534,11.521110666679895,0.168,D,,SNIbc,0.078,0.217,58854.4,58.5,2.2,23.03,48.24,51.01,67.73,180.2,3.96,5.25,0.0,0.0,158.8,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J015741.62+120606.1,29.423396177511,12.101701264167904,0.829,DW,,QSO,0.621,0.091,58830.7,190.3,265.6,11.37,16.36,18.39,31.68,310.1,3.27,2.56,0.0,0.0,15.2,47.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J083342.05+120653.5,128.42521502121735,12.114879928084418,0.825,DQW,,AGN,0.024,0.117,58360.1,114.3,141.5,45.16,53.08,29.94,22.56,174.3,5.22,2.97,0.0,1.0,13.4,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J104231.52+120234.9,160.63132434173292,12.04303867825713,0.279,D,,AGN,0.113,0.06,60378.1,115.0,41.5,18.34,37.49,37.37,34.11,191.2,3.79,4.45,0.0,0.0,70.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J075327.23+120821.8,118.36345517801448,12.139389446372393,0.569,DQW,,Blazar,0.019,0.037,58396.6,415.0,134.3,69.86,70.62,60.86,59.8,163.3,3.18,3.6,0.0,0.0,24.8,44.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J221607.90+122533.4,334.032934026216,12.42596970247124,1.008,DQ,,,,,58843.9,121.0,346.3,18.56,24.68,11.87,15.32,201.3,3.19,4.63,0.0,1.0,33.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J161750.33+125643.1,244.4597147674992,12.945306276172907,1.074,DQ,,,,,59708.1,143.6,68.2,39.83,52.21,22.1,22.7,174.3,3.54,3.36,1.0,0.0,14.4,38.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J103333.41+131547.5,158.38922172550576,13.263218019967937,0.245,D,,,,,59872.4,38.2,0.4,39.5,98.75,33.74,47.16,178.3,3.48,2.34,1.0,1.0,16.3,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J222621.37+142033.4,336.58902278706995,14.342611591956512,1.566,D,,,,,59193.9,98.4,48.6,10.0,12.86,8.72,8.7,266.1,3.76,3.5,0.0,2.0,21.5,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J154711.13+151532.0,236.7963868126813,15.25889080584226,3.382,D,,,,,58295.4,24.4,10.1,10.86,13.48,58.68,38.99,283.1,6.84,7.96,0.0,1.0,114.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J163322.19+152749.0,248.34245048117745,15.463618155643095,0.279,D,,AGN,0.586,0.112,59250.4,48.0,183.3,16.25,31.08,22.88,19.61,154.7,3.5,5.62,0.0,0.0,14.0,24.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J224636.51+152404.9,341.6521302835032,15.401376986787607,0.28,D,,,,,59149.8,140.9,164.5,13.07,36.37,12.52,11.85,209.3,4.07,4.86,0.0,2.0,26.9,53.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J172131.32+153807.0,260.3804864085039,15.635301237966477,0.275,D,,AGN,0.531,0.112,60085.4,170.5,115.0,33.0,88.62,34.13,31.84,183.4,3.9,4.13,0.0,0.0,78.0,49.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J083005.12+161646.1,127.52135180562362,16.27948816820013,0.286,DW,,Blazar,0.081,0.09,58884.6,350.9,582.3,26.82,46.85,35.79,29.17,165.2,4.62,2.66,0.0,0.0,44.3,113.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J223624.40+160839.4,339.1016570220278,16.144291021382273,0.197,D,,AGN,0.452,0.097,59039.8,100.9,148.7,21.94,62.47,25.58,28.33,190.4,3.83,3.95,1.0,0.0,83.7,39.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J002236.27+162856.2,5.651126299123007,16.48227712829628,0.991,DQW,,QSO,0.677,0.118,60081.2,4.1,357.7,31.42,38.74,22.11,24.5,207.2,3.23,4.14,0.0,2.0,27.4,46.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J093150.18+163435.3,142.95910086871476,16.576482733958986,2.457,DQ,,AGN,0.563,0.287,58709.4,134.1,179.2,35.23,41.57,19.41,19.02,171.3,3.98,3.73,0.0,0.0,28.3,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J170603.77+162352.9,256.5157195598545,16.398031408506952,0.329,DQ,,AGN,0.414,0.083,58379.3,83.8,113.5,15.17,38.39,29.8,24.25,200.3,3.41,4.31,0.0,0.0,12.6,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J080847.82+164308.2,122.1992530131992,16.71894374736809,0.415,DQ,,AGN,0.282,0.094,59800.9,45.4,342.3,21.9,42.52,25.88,37.32,203.2,3.32,4.35,0.0,0.0,22.7,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J222207.64+171528.5,335.531849522064,17.25793813504338,1.816,DQW,,QSO,0.922,0.236,59204.6,209.7,461.1,20.12,22.42,19.43,17.1,176.2,2.82,4.38,0.0,1.0,24.8,101.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J010304.60+173717.3,15.769179153214418,17.621474534856382,1.326,DQW,,QSO,0.826,0.077,58769.4,2.8,2.1,64.33,80.99,26.28,51.64,146.3,4.06,4.0,0.0,0.0,80.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
